transaction_id,account_id,transaction_type,amount,transaction_date
539,272,Debit,15824.85,2016-10-10 13:38:05
540,703,Credit,4795.41,2017-09-20 08:31:42
541,28,Debit,74506.05,2017-02-12 04:47:13
542,134,Credit,3529.4,2017-06-16 12:51:38
543,651,Debit,2218.6,2016-12-10 10:03:49
544,402,Credit,20709.75,2016-10-29 17:20:40
545,740,Credit,50814.25,2016-11-16 19:06:40
546,346,Debit,100594.44,2017-09-25 21:52:07
547,404,Credit,18877.72,2017-02-24 14:04:29
548,313,Credit,1725.85,2017-06-29 20:25:10
549,568,Credit,20012.7,2017-06-28 07:21:37
550,716,Debit,1229.45,2016-11-27 18:02:55
551,22,Credit,2092.53,2017-06-11 12:38:39
552,704,Debit,24554,2017-02-10 18:57:15
553,537,Credit,4236.42,2017-04-24 19:03:54
554,609,Debit,23660.83,2017-02-14 19:28:41
555,677,Credit,4825.6,2017-04-23 13:42:54
556,564,Credit,84163.27,2017-04-26 00:50:04
557,298,Debit,10752.58,2017-03-09 14:37:32
558,177,Credit,1725.24,2017-08-01 05:21:23
559,411,Credit,55144.58,2017-03-30 15:01:30
560,197,Credit,1652.27,2017-06-12 02:33:05
561,443,Credit,2865.75,2017-04-21 16:00:49
562,359,Credit,6447.23,2017-09-28 08:15:15
563,570,Debit,22165.92,2017-07-12 23:21:19
564,463,Debit,3323.43,2016-11-03 08:05:42
565,21,Credit,22586.9,2017-09-07 08:37:11
566,1,Credit,1825.75,2017-05-30 16:11:48
567,6,Debit,3466.84,2017-09-05 21:49:05
568,712,Debit,8357.19,2017-07-29 11:50:20
569,460,Debit,15031.65,2017-03-17 11:53:50
570,401,Debit,221101.06,2017-02-24 12:11:17
571,654,Debit,30417.4,2017-03-20 18:02:15
572,47,Credit,1042.93,2017-01-10 05:16:39
573,645,Credit,13381.1,2017-10-17 05:56:40
574,127,Debit,471.86,2017-02-25 09:17:18
575,402,Debit,1455.92,2017-06-05 16:57:49
576,388,Credit,2002.33,2017-03-08 15:40:39
577,87,Credit,34174.78,2016-12-27 13:36:44
578,417,Credit,3711.28,2017-03-24 06:28:21
579,356,Debit,4174.08,2016-11-25 18:41:52
580,561,Debit,41854.46,2017-05-10 07:41:27
581,192,Credit,1944.88,2016-12-03 04:44:28
582,79,Credit,1516.21,2017-06-13 15:02:40
583,671,Credit,23650.61,2017-02-15 15:58:37
584,527,Credit,205.99,2017-06-17 23:41:24
585,54,Debit,1187.88,2017-06-19 08:31:58
586,687,Credit,310508.31,2017-02-06 02:48:19
587,738,Credit,11529.35,2017-08-24 17:04:37
588,549,Debit,90260.02,2017-06-04 23:10:01
589,516,Debit,4588.79,2017-10-07 14:01:28
590,355,Credit,612.74,2017-03-30 15:50:17
591,317,Credit,22753.73,2016-12-18 06:04:19
592,125,Debit,33238.65,2017-09-07 14:25:17
593,286,Credit,3030.49,2017-08-29 15:18:57
594,214,Credit,2525.38,2016-12-05 23:13:54
595,698,Credit,4164.59,2017-04-03 01:23:58
596,636,Debit,101.3,2017-09-25 00:37:08
597,598,Credit,2251.84,2017-01-16 19:47:16
598,161,Debit,31340.57,2016-11-16 02:16:25
599,541,Debit,2145.58,2017-10-04 21:01:21
600,74,Credit,1490.69,2017-04-01 16:31:38
601,301,Debit,21121.71,2017-03-03 01:49:54
602,13,Credit,24355.31,2017-05-07 07:58:52
603,514,Debit,18262.68,2016-11-23 19:07:29
604,718,Credit,922.27,2017-01-07 18:58:54
605,638,Debit,370700.55,2016-12-23 18:38:31
606,122,Debit,1836.18,2017-01-13 23:49:59
607,658,Credit,72722.79,2017-10-31 07:53:44
608,695,Credit,1812.29,2016-12-27 15:46:02
609,582,Debit,4829.96,2017-08-12 01:44:01
610,145,Debit,589.56,2017-03-17 08:49:22
611,157,Credit,16993.33,2017-11-09 15:03:04
612,627,Debit,2488.04,2017-02-10 06:47:15
613,408,Debit,940.2,2017-01-14 01:28:31
614,588,Debit,6503.49,2016-12-23 11:13:27
615,710,Credit,9971.38,2017-05-15 18:29:00
616,267,Debit,10390.09,2016-12-15 00:50:16
617,458,Credit,15787.39,2017-10-30 17:57:40
618,256,Credit,1604.66,2017-02-12 22:43:40
619,323,Debit,755.34,2017-07-01 12:09:53
620,698,Credit,60216.61,2017-08-19 13:21:57
621,570,Credit,12336.33,2017-03-02 21:13:55
622,279,Credit,23387.64,2017-01-22 15:42:20
623,102,Credit,57163.83,2017-06-06 00:04:18
624,200,Debit,1046,2017-11-14 14:56:06
625,388,Debit,2295.43,2017-11-30 10:34:41
626,341,Credit,19520.3,2017-09-05 01:42:12
627,54,Credit,94186.92,2017-11-27 21:44:32
628,545,Debit,681.26,2017-11-24 00:29:08
629,720,Credit,1128.73,2017-05-24 01:03:36
630,537,Debit,474856.17,2017-10-31 15:09:44
631,658,Credit,4302.97,2017-11-19 03:21:45
632,583,Credit,441.92,2016-12-19 21:56:56
633,146,Credit,4411.82,2017-11-20 11:58:20
634,276,Credit,5263.06,2017-06-01 02:58:05
635,621,Debit,4158.16,2017-02-13 15:28:42
636,245,Credit,2115.08,2017-06-02 18:31:58
637,287,Credit,43435.48,2017-09-04 10:56:14
638,165,Debit,37121.19,2017-11-09 04:36:54
639,160,Credit,6908.46,2017-12-10 22:23:18
640,428,Credit,63515.56,2017-04-24 08:09:27
641,430,Debit,3696.64,2017-07-06 09:10:08
642,534,Credit,15013.08,2017-10-06 02:17:19
643,502,Credit,2027.54,2017-08-24 22:36:20
644,702,Debit,2723.46,2017-11-01 16:52:37
645,113,Credit,8186.9,2017-07-04 01:09:35
646,681,Debit,14100.72,2017-08-30 07:45:12
647,163,Debit,110.09,2017-06-01 19:10:31
648,490,Debit,2855.54,2017-09-03 10:01:11
649,280,Credit,24939.54,2017-08-04 16:56:15
650,176,Credit,9028.5,2017-02-02 06:11:48
651,490,Credit,2324.75,2017-02-14 03:07:12
652,214,Debit,317.2,2017-03-17 08:23:08
653,112,Credit,254952.18,2017-05-29 05:46:15
654,247,Credit,3027.57,2017-01-19 02:01:26
655,273,Credit,5065.04,2017-01-06 16:29:07
656,628,Credit,973.82,2017-09-03 16:38:49
657,470,Credit,80259.31,2017-02-09 08:17:07
658,348,Credit,2497.9,2017-05-16 14:49:55
659,592,Credit,88930.6,2017-10-31 16:52:50
660,64,Credit,22304.49,2017-03-07 12:38:23
661,52,Credit,3956.35,2017-09-05 02:11:25
662,251,Credit,218.88,2017-02-01 02:03:23
663,496,Debit,1723.59,2017-04-07 18:38:17
664,501,Credit,68900.23,2017-01-06 21:25:31
665,453,Credit,4416.17,2017-04-02 09:38:07
666,81,Credit,1698.51,2017-05-09 20:07:24
667,253,Credit,4881.06,2017-02-22 07:10:05
668,311,Credit,1531.42,2017-06-28 14:28:32
669,659,Credit,4451.69,2017-05-06 11:13:58
670,116,Credit,19088.2,2017-08-06 00:11:34
671,191,Debit,4897.17,2017-11-27 03:43:36
672,144,Debit,768.54,2017-01-23 06:37:47
673,748,Credit,769.28,2017-03-05 11:00:22
674,53,Credit,3269.18,2017-03-09 22:35:12
675,735,Credit,7406.02,2017-06-29 05:59:49
676,603,Credit,1014.62,2017-05-15 23:02:11
677,596,Credit,55902.89,2018-01-03 05:39:55
678,209,Debit,3208.06,2017-06-22 00:21:07
679,694,Credit,30491.69,2017-02-18 03:59:00
680,450,Credit,21735.04,2017-03-27 11:53:43
681,291,Debit,2363.64,2017-04-13 22:53:09
682,188,Debit,337402.28,2017-03-17 02:42:40
683,93,Debit,1752.93,2017-09-25 08:55:26
684,156,Credit,10260.74,2017-11-04 09:56:38
685,52,Debit,32338.68,2017-12-10 03:27:48
686,393,Debit,3844.96,2017-06-23 12:52:44
687,477,Debit,19505.04,2017-10-08 14:16:41
688,166,Credit,11156.74,2017-12-15 03:46:06
689,168,Credit,18184.78,2017-09-27 20:16:58
690,4,Credit,5134.29,2017-10-04 03:26:19
691,301,Debit,12454.76,2017-11-27 02:20:20
692,83,Credit,16818.04,2017-12-09 09:51:58
693,599,Credit,543.65,2017-10-10 10:14:57
694,254,Debit,3540.73,2017-08-04 11:53:59
695,240,Credit,1899.14,2017-07-16 11:45:48
696,663,Credit,2711.25,2017-03-13 19:43:26
697,202,Credit,22119.4,2017-09-29 11:55:00
698,438,Debit,4303.45,2017-08-12 17:03:14
699,428,Debit,24878.6,2017-07-23 00:11:29
700,409,Debit,3338.98,2017-02-11 23:57:08
701,310,Credit,19676.74,2017-02-01 16:56:44
702,529,Credit,8146.86,2017-05-25 23:04:21
703,178,Credit,12632.49,2017-09-01 17:48:05
704,489,Credit,3027.42,2017-05-26 06:36:31
705,416,Credit,13836.83,2017-02-21 18:00:48
706,293,Debit,2644.8,2017-05-29 00:44:45
707,381,Credit,49131.19,2017-02-12 05:29:35
708,184,Credit,19191.36,2017-10-18 22:39:22
709,718,Debit,18125.92,2017-12-21 16:32:10
710,18,Debit,2561.3,2017-06-03 10:31:35
711,553,Credit,967.94,2018-02-01 00:20:27
712,421,Credit,144962.61,2017-07-25 05:22:32
713,678,Credit,667.11,2017-04-22 00:02:05
714,278,Debit,9981.88,2017-06-10 01:56:02
715,737,Credit,12510.05,2017-07-05 13:09:36
716,86,Debit,305774.8,2018-01-27 00:53:46
717,226,Debit,4066.48,2017-10-09 04:44:24
718,393,Debit,3048.26,2017-03-10 20:38:12
719,172,Debit,3698.29,2017-10-06 06:10:04
720,190,Credit,21714.59,2018-01-21 20:32:41
721,627,Credit,778.18,2017-09-26 14:12:00
722,470,Credit,4594.07,2018-01-22 11:42:08
723,279,Debit,24533.84,2017-04-20 03:06:28
724,725,Debit,4348.79,2018-01-18 21:50:01
725,271,Debit,17823.09,2018-01-28 11:22:22
726,538,Credit,3710.24,2017-08-02 00:20:38
727,166,Credit,11549.43,2017-08-28 23:32:47
728,237,Credit,50746.9,2017-04-12 07:27:12
729,616,Credit,283745.41,2017-08-03 19:22:27
730,383,Credit,998.93,2017-12-16 12:14:22
731,454,Debit,19512.15,2017-04-17 18:33:07
732,381,Debit,205.71,2017-11-23 22:45:30
733,731,Credit,3237.05,2017-11-18 11:13:21
734,343,Credit,1767.35,2017-10-15 20:57:34
735,171,Debit,72111.93,2017-07-26 11:59:34
736,642,Debit,74183.92,2017-10-27 03:41:02
737,349,Credit,4444.08,2017-07-05 23:30:43
738,284,Debit,1674.75,2017-09-30 20:28:25
739,449,Credit,4377.73,2018-02-18 22:14:34
740,481,Debit,3018.7,2017-05-25 13:21:56
741,398,Credit,3224.22,2017-08-27 00:45:18
742,497,Debit,16984.28,2017-06-29 05:06:43
743,723,Debit,1574.12,2017-10-23 14:36:33
744,74,Credit,43841.97,2017-05-23 21:57:46
745,742,Debit,859.26,2017-08-11 07:00:31
746,188,Credit,8833.85,2017-08-03 00:48:32
747,586,Credit,3791.23,2017-11-01 00:22:49
748,116,Credit,1143.5,2017-04-25 22:14:22
749,373,Debit,3601.21,2017-12-16 07:02:40
750,151,Credit,4576.37,2017-08-28 01:29:14
751,733,Credit,18399,2017-06-09 07:08:51
752,192,Credit,46036.51,2017-03-27 21:55:05
753,602,Debit,1221.31,2018-01-22 19:10:16
754,230,Credit,12671.5,2017-11-17 17:06:31
755,119,Credit,17338.06,2018-02-27 07:02:41
756,270,Debit,2325.51,2017-05-22 11:30:10
757,449,Debit,78715.93,2017-10-23 11:40:07
758,735,Credit,18665.6,2017-04-24 18:47:39
759,383,Credit,475.64,2017-06-06 19:50:44
760,380,Credit,5812.73,2017-08-10 06:19:51
761,229,Credit,3427.85,2017-10-18 23:19:53
762,90,Credit,2767.54,2017-11-07 03:21:42
763,364,Credit,3725.82,2017-08-29 10:48:34
764,133,Credit,24065.32,2018-03-08 01:25:05
765,10,Debit,3514.46,2017-03-14 06:58:07
766,300,Credit,7916.45,2017-09-06 12:00:52
767,638,Credit,451291.97,2018-03-13 00:27:39
768,203,Debit,58454.17,2017-08-02 13:45:23
769,305,Debit,37373.41,2017-11-23 21:10:25
770,131,Credit,257874.22,2017-08-24 16:57:03
771,699,Credit,3684.92,2017-12-25 06:19:40
772,716,Debit,1918.91,2017-10-15 14:15:04
773,351,Debit,12477.78,2017-07-30 01:25:07
774,624,Debit,20173.57,2017-07-29 09:00:32
775,322,Credit,1402.34,2017-12-12 13:53:43
776,707,Credit,3546.96,2017-04-18 21:55:09
777,624,Debit,3086.74,2017-04-11 11:17:55
778,93,Credit,14658.13,2017-06-25 23:16:52
779,241,Debit,12678.02,2017-07-25 21:56:21
780,165,Credit,791.74,2017-09-15 05:32:06
781,731,Credit,10412.42,2017-10-06 12:31:30
782,347,Debit,4802.1,2017-11-11 22:55:09
783,269,Credit,2521.47,2017-06-22 08:11:18
784,707,Debit,12956.47,2018-02-11 22:34:07
785,292,Credit,79085.12,2017-10-24 14:36:19
786,215,Credit,885.48,2017-05-14 10:04:16
787,127,Credit,4359.49,2017-04-03 01:49:45
788,716,Credit,21008.33,2018-02-15 17:38:39
789,635,Debit,201170.06,2017-06-26 13:43:02
790,511,Credit,82908.5,2017-04-29 13:36:39
791,426,Credit,705.48,2017-09-30 15:31:05
792,509,Debit,30438.67,2018-02-21 22:31:28
793,676,Credit,2415.38,2018-02-09 15:36:15
794,657,Credit,2500.86,2017-07-02 04:34:36
795,333,Credit,12605.27,2017-04-19 17:13:11
796,511,Debit,183.83,2017-08-25 22:36:18
797,458,Credit,17042.9,2017-11-14 04:57:32
798,473,Debit,361920.09,2017-12-13 01:59:48
799,181,Debit,21913.07,2017-07-15 00:39:01
800,579,Debit,40064.48,2018-02-24 23:55:47
801,733,Credit,1650.08,2018-01-05 08:19:59
802,513,Debit,85827.66,2018-01-29 06:58:26
803,336,Debit,23425.73,2018-03-24 05:06:47
804,745,Credit,257760.58,2018-02-09 16:41:27
805,622,Debit,8313.09,2018-01-04 15:26:29
806,200,Credit,3848.04,2017-10-25 09:59:19
807,28,Debit,76349.8,2017-06-16 04:36:16
808,420,Credit,84614.21,2017-12-20 11:47:37
809,597,Debit,18546.59,2017-10-22 12:44:37
810,496,Credit,4819.28,2018-02-13 02:28:59
811,125,Credit,20202.92,2017-10-04 15:27:14
812,729,Debit,15142.9,2018-02-19 01:55:21
813,331,Debit,575.87,2018-03-30 14:47:30
814,351,Debit,1271.19,2018-02-02 06:44:52
815,47,Credit,34813.36,2017-06-05 19:25:07
816,163,Credit,2334.26,2017-12-03 19:56:18
817,749,Debit,18259.31,2017-05-24 07:26:22
818,719,Credit,3647.07,2018-04-20 15:11:57
819,49,Credit,4080.25,2017-12-19 12:43:56
820,569,Debit,68376.32,2017-06-07 01:43:42
821,456,Credit,22422.96,2017-07-25 22:59:00
822,42,Credit,14347.8,2017-06-07 03:29:37
823,17,Debit,12437.81,2018-02-24 01:12:08
824,218,Credit,595.22,2017-06-05 22:48:44
825,284,Debit,3196.51,2017-09-25 02:18:38
826,707,Debit,3610.76,2017-12-17 12:07:40
827,684,Credit,81270.83,2018-04-16 23:27:06
828,196,Debit,114.72,2017-11-02 14:53:54
829,552,Debit,2986.05,2017-07-18 07:09:20
830,399,Credit,24489.39,2017-05-20 02:44:54
831,750,Credit,3197.19,2017-08-22 01:05:27
832,674,Debit,63617.32,2017-05-03 15:36:13
833,149,Credit,8942.33,2017-08-18 18:35:08
834,745,Debit,4489.31,2018-05-01 08:31:27
835,335,Credit,763.91,2018-01-31 09:08:22
836,559,Debit,4500.24,2017-10-19 06:06:16
837,640,Debit,80323.72,2017-09-13 05:43:06
838,19,Credit,39550.24,2018-01-19 09:49:06
839,362,Credit,98002.39,2017-07-30 06:51:27
840,51,Credit,291366.34,2017-08-20 20:57:39
841,517,Debit,2269.1,2017-10-26 20:22:29
842,418,Credit,3627.11,2017-07-06 10:10:03
843,454,Debit,2223.89,2018-02-20 07:05:28
844,242,Debit,437.5,2017-10-23 00:45:00
845,152,Credit,14242.14,2017-12-07 16:58:59
846,623,Credit,20830.07,2017-07-30 01:59:50
847,130,Debit,353.82,2018-01-26 21:22:07
848,470,Credit,89321.67,2018-04-16 03:25:37
849,119,Debit,401.38,2017-09-13 12:30:08
850,648,Debit,16884.89,2018-04-11 23:05:20
851,193,Credit,4973.54,2018-01-10 19:52:06
852,469,Debit,2991.98,2017-09-30 00:37:35
853,604,Debit,1287.56,2017-09-30 13:31:20
854,742,Debit,1159.16,2017-05-19 04:17:02
855,365,Credit,4865.14,2018-03-30 22:59:51
856,324,Credit,4113.39,2017-10-12 04:33:25
857,575,Credit,3494.66,2017-06-29 08:27:44
858,563,Credit,27783.7,2017-10-10 18:39:19
859,511,Debit,4925.74,2018-01-09 11:02:14
860,3,Debit,313236.2,2017-10-06 14:44:18
861,470,Debit,1701.5,2017-12-26 08:29:30
862,3,Credit,622.02,2017-11-05 10:09:48
863,610,Credit,1263.61,2017-08-17 05:00:37
864,725,Debit,68073.61,2017-11-19 22:18:35
865,538,Debit,192613.1,2018-03-16 04:31:32
866,6,Debit,225.39,2018-01-26 02:03:13
867,656,Debit,46246.26,2017-12-28 04:56:30
868,190,Debit,3359.26,2017-07-05 03:31:39
869,530,Debit,92171.3,2018-01-12 05:53:11
870,268,Debit,3150.19,2017-10-05 11:13:47
871,337,Credit,446920.11,2017-12-15 06:08:26
872,215,Debit,460.8,2018-05-03 12:08:54
873,611,Credit,192656.25,2017-10-26 21:23:40
874,149,Credit,4426.95,2018-03-27 08:20:22
875,685,Credit,484301.93,2017-09-19 00:35:33
876,635,Debit,2575.7,2017-06-11 06:59:14
877,219,Credit,11008.28,2017-08-29 07:16:45
878,372,Debit,2868.34,2017-08-24 22:08:00
879,196,Credit,1796.9,2018-02-19 08:01:48
880,311,Credit,46247.88,2018-01-09 02:18:51
881,2,Credit,2882.78,2018-03-22 11:48:32
882,63,Debit,1122.82,2018-05-23 11:54:43
883,596,Credit,4403.64,2018-01-02 05:57:15
884,36,Debit,3343.93,2017-08-04 05:38:05
885,38,Credit,4456.58,2017-07-17 19:41:29
886,496,Credit,20878.83,2017-06-14 05:37:49
887,465,Credit,14965.27,2018-03-24 08:52:08
888,737,Debit,13791.37,2017-09-28 00:01:14
889,291,Debit,33834.7,2018-05-05 10:39:33
890,682,Credit,226394.12,2018-01-30 16:16:11
891,7,Debit,11138.83,2017-10-25 09:03:09
892,665,Debit,15145.55,2017-10-26 22:35:28
893,186,Credit,1419.64,2017-08-08 05:21:05
894,303,Credit,221.32,2017-10-17 18:31:08
895,136,Debit,19403.72,2018-05-11 04:09:13
896,346,Credit,74432.88,2017-09-01 01:41:47
897,526,Debit,6121.97,2018-05-02 19:20:59
898,511,Debit,9209.44,2018-05-17 00:55:46
899,644,Credit,15253.98,2017-08-18 20:08:40
900,681,Debit,11672.43,2017-12-29 01:28:30
901,607,Debit,4438.22,2017-09-10 15:23:58
902,498,Credit,21932.3,2018-05-01 19:16:21
903,537,Credit,2721.75,2017-09-04 02:07:26
904,268,Debit,11746.88,2017-09-10 00:40:11
905,188,Credit,3712.79,2017-12-29 14:32:49
906,187,Debit,174.68,2018-06-02 03:20:18
907,363,Credit,5190.59,2017-06-26 12:46:17
908,628,Debit,22070.57,2018-03-01 01:05:46
909,617,Credit,6295.03,2017-08-24 19:43:33
910,643,Credit,2854.13,2017-07-29 09:55:55
911,37,Debit,20190.2,2018-03-13 17:45:26
912,226,Credit,10297.49,2017-10-17 03:35:50
913,235,Credit,2197.94,2018-02-10 13:15:37
914,467,Credit,32106.43,2018-05-02 14:08:31
915,10,Credit,389.53,2017-10-06 19:36:23
916,609,Credit,327.24,2017-07-20 16:24:43
917,176,Debit,89461.75,2018-05-03 23:29:25
918,42,Credit,216.28,2017-08-04 15:53:27
919,365,Credit,4770.37,2018-03-25 10:07:09
920,567,Debit,2956.38,2018-06-19 18:18:10
921,293,Debit,437748.81,2018-02-06 17:02:08
922,445,Credit,3390.74,2017-09-14 07:55:31
923,405,Credit,56760.67,2017-11-03 14:05:01
924,529,Debit,56692.93,2017-12-25 02:08:53
925,267,Credit,3607.08,2018-05-05 03:49:49
926,423,Debit,61186.79,2018-04-19 20:21:42
927,206,Credit,79092.44,2018-03-09 12:35:41
928,585,Debit,31928.39,2017-09-23 08:42:20
929,620,Debit,3366.08,2018-02-07 04:56:13
930,200,Credit,9755.87,2017-12-17 12:59:42
931,676,Credit,1744.76,2017-12-16 09:39:56
932,678,Credit,14864.29,2018-01-24 03:34:37
933,330,Debit,62068.65,2018-06-22 06:19:10
934,536,Debit,3394.66,2018-04-01 10:13:11
935,656,Credit,2134.86,2018-05-16 14:27:07
936,309,Debit,93817.14,2017-10-12 12:36:44
937,517,Debit,10320.95,2018-06-11 11:38:31
938,12,Debit,2353.39,2018-07-08 00:45:02
939,495,Credit,2890.29,2018-01-11 05:07:14
940,560,Credit,5428.35,2018-06-20 09:12:28
941,565,Credit,1657.04,2018-01-12 12:32:11
942,685,Debit,72344.63,2018-07-12 01:39:29
943,385,Credit,284500.59,2018-03-04 19:14:54
944,356,Credit,888.97,2017-10-16 09:58:50
945,18,Credit,3648.49,2018-05-10 06:34:44
946,18,Credit,65310.58,2018-01-02 09:31:03
947,481,Credit,712.17,2018-07-07 01:10:33
948,317,Credit,656.32,2017-10-22 19:03:18
949,623,Credit,18919.82,2017-10-25 09:35:53
950,214,Credit,4557.22,2018-06-27 05:16:03
951,288,Credit,410.22,2018-06-21 12:29:56
952,345,Debit,23553.76,2018-07-18 04:55:49
953,502,Debit,18910.87,2018-05-18 01:53:54
954,697,Debit,28457.47,2017-09-09 09:16:39
955,399,Debit,19488.31,2018-03-08 02:02:13
956,452,Debit,2555.38,2018-02-03 15:39:56
957,562,Debit,770.13,2018-01-30 09:22:01
958,95,Credit,4725.35,2018-05-19 22:52:50
959,341,Debit,22743.81,2018-04-30 16:00:30
960,272,Credit,11117.6,2017-08-15 00:00:40
961,639,Credit,4745.03,2018-01-04 19:30:11
962,649,Credit,3646.52,2017-09-18 03:29:19
963,466,Credit,1122.23,2017-12-29 16:25:58
964,357,Credit,491348.03,2017-09-11 09:35:02
965,28,Credit,4506.7,2018-01-26 02:25:24
966,391,Debit,8943.79,2017-10-05 16:16:05
967,149,Debit,27794.67,2017-11-06 13:04:23
968,168,Credit,44999.34,2018-02-15 20:26:30
969,414,Credit,20058.04,2017-09-09 19:55:06
970,148,Debit,198238.99,2018-04-01 08:21:33
971,728,Credit,30645.49,2018-06-24 08:23:59
972,186,Debit,5225.71,2018-02-19 14:22:45
973,398,Debit,54551.25,2017-10-16 11:38:17
974,443,Debit,54943.51,2018-04-16 14:51:30
975,650,Credit,25991.37,2018-07-18 15:01:27
976,452,Credit,19000.92,2017-12-29 03:37:07
977,28,Debit,11313.28,2018-07-24 16:35:43
978,644,Credit,798.68,2018-02-27 00:29:22
979,374,Debit,15197.39,2017-09-06 11:18:32
980,351,Credit,3910.98,2017-11-16 13:07:59
981,74,Debit,19446.16,2018-07-30 10:21:33
982,45,Credit,925.71,2017-11-09 08:57:36
983,562,Credit,495.39,2018-08-18 17:58:47
984,329,Debit,17000.74,2018-03-19 09:25:09
985,695,Debit,1485.08,2018-07-06 18:08:42
986,702,Credit,1133.88,2018-03-17 12:33:13
987,622,Credit,14085.31,2017-08-25 01:23:19
988,43,Credit,3809.67,2017-12-05 22:32:27
989,699,Credit,354999.29,2017-11-20 19:56:45
990,51,Credit,13574.43,2018-02-25 08:35:36
991,501,Debit,6211.34,2017-10-29 02:11:21
992,2,Credit,21200.59,2018-08-14 14:57:55
993,69,Debit,3256.72,2017-11-09 15:13:37
994,9,Credit,4754.32,2018-08-12 19:11:21
995,201,Credit,37902.63,2018-06-17 08:01:09
996,290,Credit,433090.17,2017-10-07 10:10:45
997,315,Credit,7155.77,2018-01-20 00:43:59
998,207,Credit,2586.4,2018-02-05 18:47:11
999,537,Debit,7266.6,2018-03-01 19:46:40
1000,369,Debit,76884.6,2018-02-25 01:55:08
1001,501,Debit,71942.19,2018-07-03 16:54:27
1002,388,Credit,2674.02,2018-01-25 19:22:27
1003,525,Credit,186.63,2018-06-09 22:41:25
1004,169,Debit,83433.29,2017-10-31 20:46:04
1005,430,Credit,29544.5,2018-08-09 08:08:37
1006,432,Credit,51540.59,2018-07-31 12:27:59
1007,379,Debit,4443.9,2018-05-04 19:54:27
1008,533,Debit,3979,2017-12-31 17:05:29
1009,740,Credit,1773.84,2017-10-20 10:40:37
1010,78,Credit,78435.69,2018-02-26 01:55:38
1011,286,Debit,19540.07,2017-12-24 16:40:45
1012,46,Credit,4242.45,2017-12-22 14:01:37
1013,732,Credit,2759.68,2018-03-08 04:15:57
1014,200,Debit,19958.11,2017-11-12 07:03:54
1015,666,Debit,655.02,2017-12-17 23:41:17
1016,225,Debit,23864.57,2017-12-26 15:16:47
1017,734,Debit,14441.49,2018-05-23 11:06:27
1018,707,Debit,11384.33,2018-03-12 20:24:20
1019,432,Credit,25429.12,2018-09-01 01:24:48
1020,101,Credit,3198.15,2017-11-19 18:31:15
1021,534,Debit,1181.32,2018-03-25 03:38:59
1022,56,Credit,3612.82,2018-03-23 05:20:24
1023,598,Credit,1213.78,2018-03-03 12:41:11
1024,503,Debit,13960.66,2018-08-19 19:52:36
1025,563,Debit,454939.02,2018-08-05 11:03:30
1026,191,Credit,1251.84,2017-09-26 01:21:33
1027,140,Debit,6192.18,2018-05-13 09:08:08
1028,308,Debit,3790.44,2018-07-11 14:53:05
1029,263,Debit,2693.29,2018-01-18 20:18:14
1030,706,Debit,13622.7,2018-07-19 18:51:53
1031,199,Credit,47056.37,2017-12-25 21:39:51
1032,729,Debit,288419.91,2018-03-29 12:12:16
1033,123,Credit,10091.35,2017-11-04 10:45:26
1034,574,Credit,4333.84,2018-06-12 23:07:19
1035,100,Credit,1249.94,2018-08-30 20:15:54
1036,552,Credit,3761.16,2018-09-10 01:29:18
1037,98,Debit,185.89,2018-05-24 22:09:56
1038,332,Debit,13621.17,2018-02-15 01:42:27
1039,411,Debit,2140.11,2018-08-10 22:42:56
1040,343,Debit,24050.04,2018-08-25 13:25:22
1041,426,Credit,3952.27,2018-05-05 13:43:25
1042,348,Debit,3675.96,2017-12-26 05:12:43
1043,402,Credit,32824.5,2018-01-09 04:23:33
1044,377,Debit,7048.94,2018-08-01 14:30:53
1045,482,Debit,3262.94,2018-09-29 13:45:23
1046,113,Credit,953.35,2017-11-16 22:39:44
1047,339,Credit,81305.19,2018-05-25 13:26:09
1048,55,Credit,536.26,2018-06-24 02:19:50
1049,627,Credit,18723.68,2018-06-27 15:53:09
1050,576,Debit,1395.88,2018-01-11 00:44:52
1051,709,Credit,78578.53,2018-01-29 05:08:54
1052,680,Debit,52318.57,2018-05-17 06:22:25
1053,363,Credit,675.31,2018-03-17 05:19:11
1054,10,Debit,1310.47,2018-03-02 05:41:30
