order_id,customer_id,order status,payment_method
843,2986,In Transit,Cash on Delivery
844,2040,Delivered,Cash on Delivery
845,159,Delivered,UPI
846,4843,Delivered,Net Banking
847,3167,Delivered,Net Banking
848,2187,In Transit,Loyalty Points
849,4973,Delivered,Loyalty Points
850,4255,Canceled,Loyalty Points
851,3524,Delivered,Net Banking
852,3550,In Transit,Net Banking
853,1752,Canceled,Net Banking
854,3528,Delivered,UPI
855,2656,Canceled,UPI
856,4549,Delivered,UPI
857,1166,In Transit,UPI
858,3261,In Transit,Cash on Delivery
859,2413,Delivered,Loyalty Points
860,4444,Delivered,UPI
861,1177,Canceled,Net Banking
862,1317,Delivered,Net Banking
863,1766,Canceled,Net Banking
864,3881,In Transit,Cash on Delivery
865,4729,In Transit,UPI
866,685,Delivered,Net Banking
867,1456,In Transit,Cash on Delivery
868,2580,Delivered,Cash on Delivery
869,4087,Canceled,UPI
870,1635,Canceled,Loyalty Points
871,299,In Transit,Cash on Delivery
872,2278,In Transit,Loyalty Points
873,2092,In Transit,Cash on Delivery
874,1827,Canceled,UPI
875,4019,In Transit,Cash on Delivery
876,4277,Delivered,Loyalty Points
877,1614,Delivered,UPI
878,4535,In Transit,Cash on Delivery
879,2837,Canceled,Net Banking
880,3,Delivered,Cash on Delivery
881,2895,Delivered,Net Banking
882,2830,In Transit,Loyalty Points
883,4358,In Transit,Cash on Delivery
884,11,In Transit,UPI
885,643,In Transit,Cash on Delivery
886,88,Canceled,UPI
887,1930,In Transit,Cash on Delivery
888,4394,Canceled,Cash on Delivery
889,631,In Transit,Cash on Delivery
890,731,Delivered,Loyalty Points
891,1001,Delivered,UPI
892,195,In Transit,Cash on Delivery
893,3829,Canceled,Loyalty Points
894,4978,In Transit,Net Banking
895,2386,In Transit,Cash on Delivery
896,2050,Delivered,Net Banking
897,4485,Canceled,UPI
898,2346,Canceled,UPI
899,1979,Canceled,Loyalty Points
900,2232,Delivered,Loyalty Points
901,708,Canceled,Net Banking
902,4509,Canceled,Net Banking
903,4969,Delivered,Net Banking
904,966,Canceled,Loyalty Points
905,927,Canceled,Cash on Delivery
906,1358,In Transit,Cash on Delivery
907,2045,Canceled,Cash on Delivery
908,3750,In Transit,Cash on Delivery
909,811,Delivered,Net Banking
910,3957,Delivered,Loyalty Points
911,4988,Delivered,Loyalty Points
912,3500,Delivered,Loyalty Points
913,3625,In Transit,Net Banking
914,2229,In Transit,Cash on Delivery
915,1198,Canceled,UPI
916,1333,Canceled,Loyalty Points
917,4444,Delivered,Loyalty Points
918,607,In Transit,Cash on Delivery
919,2691,In Transit,Net Banking
920,1110,Canceled,Cash on Delivery
921,2612,Canceled,Loyalty Points
922,205,Canceled,Loyalty Points
923,3732,Delivered,Cash on Delivery
924,4486,In Transit,Cash on Delivery
925,2525,Canceled,Cash on Delivery
926,1866,Delivered,Loyalty Points
927,2760,Canceled,UPI
928,2947,In Transit,Cash on Delivery
929,1646,In Transit,UPI
930,2919,Delivered,Loyalty Points
931,2706,In Transit,UPI
932,982,Delivered,Loyalty Points
933,4554,In Transit,Cash on Delivery
934,3083,In Transit,Net Banking
935,3305,Canceled,Loyalty Points
936,2468,Canceled,Loyalty Points
937,95,Delivered,Net Banking
938,2766,In Transit,Loyalty Points
939,4101,Canceled,Net Banking
940,1732,In Transit,Cash on Delivery
941,733,In Transit,Cash on Delivery
942,730,Delivered,Cash on Delivery
943,1123,Canceled,Loyalty Points
944,3439,Canceled,Net Banking
945,1072,Delivered,UPI
946,3842,Canceled,UPI
947,4397,Canceled,Cash on Delivery
948,3870,In Transit,UPI
949,4685,Delivered,Cash on Delivery
950,3153,In Transit,Cash on Delivery
951,3816,Delivered,Net Banking
952,4122,Canceled,UPI
953,3051,Delivered,Loyalty Points
954,3201,Canceled,Cash on Delivery
955,243,Canceled,UPI
956,4013,Canceled,UPI
957,2502,Canceled,Net Banking
958,628,In Transit,Cash on Delivery
959,1084,Delivered,Cash on Delivery
960,31,Delivered,Net Banking
961,2790,Delivered,UPI
962,1377,In Transit,UPI
963,965,In Transit,Loyalty Points
964,1760,Canceled,Loyalty Points
965,4126,Canceled,UPI
966,1104,In Transit,UPI
967,3035,Canceled,Net Banking
968,88,Delivered,Net Banking
969,4205,Canceled,Cash on Delivery
970,3231,In Transit,Net Banking
971,1068,In Transit,Net Banking
972,1560,Canceled,Loyalty Points
973,1466,Canceled,UPI
974,1212,In Transit,Loyalty Points
975,4338,Delivered,Cash on Delivery
976,2828,Delivered,Loyalty Points
977,2473,Delivered,Loyalty Points
978,3494,In Transit,Net Banking
979,1145,In Transit,Net Banking
980,3670,Delivered,Cash on Delivery
981,3964,In Transit,Loyalty Points
982,3352,Canceled,UPI
983,2571,In Transit,Loyalty Points
984,3821,In Transit,Net Banking
985,752,In Transit,Cash on Delivery
986,2373,Canceled,Loyalty Points
987,1062,Canceled,Net Banking
988,2126,In Transit,UPI
989,3209,Canceled,Loyalty Points
990,3275,In Transit,Cash on Delivery
991,476,Canceled,Net Banking
992,3782,Canceled,Cash on Delivery
993,1936,In Transit,UPI
994,4979,In Transit,Net Banking
995,3947,Canceled,Cash on Delivery
996,2892,Canceled,Cash on Delivery
997,4260,In Transit,Net Banking
998,666,In Transit,UPI
999,887,Canceled,Net Banking
1000,2534,Delivered,Net Banking
1001,2546,Delivered,Net Banking
1002,2491,In Transit,Loyalty Points
1003,3617,In Transit,Cash on Delivery
1004,4330,Delivered,Net Banking
1005,1097,In Transit,Cash on Delivery
1006,1992,Canceled,Net Banking
1007,1694,In Transit,Net Banking
1008,3270,In Transit,Loyalty Points
1009,4357,Canceled,Cash on Delivery
1010,4745,In Transit,UPI
1011,2275,Canceled,Cash on Delivery
1012,265,Canceled,Cash on Delivery
1013,4694,In Transit,Net Banking
1014,3953,In Transit,UPI
1015,437,Delivered,Loyalty Points
1016,698,Delivered,Net Banking
1017,2249,Delivered,Net Banking
1018,1677,Canceled,Net Banking
1019,3070,Canceled,Cash on Delivery
1020,1956,Canceled,Loyalty Points
1021,3236,Delivered,Cash on Delivery
1022,4778,Delivered,Loyalty Points
1023,3524,Canceled,Loyalty Points
1024,4996,Canceled,Net Banking
1025,4426,In Transit,Cash on Delivery
1026,1145,Delivered,Loyalty Points
1027,3368,Canceled,Cash on Delivery
1028,4428,Delivered,Loyalty Points
1029,3062,In Transit,UPI
1030,4477,In Transit,Cash on Delivery
1031,383,Canceled,Loyalty Points
1032,1469,Canceled,Loyalty Points
1033,4528,In Transit,Cash on Delivery
1034,3814,Delivered,Net Banking
1035,3093,Canceled,Net Banking
1036,4672,In Transit,UPI
1037,1304,Delivered,Net Banking
1038,2291,Delivered,Cash on Delivery
1039,3894,Delivered,Net Banking
1040,4116,Delivered,Net Banking
1041,4519,Canceled,UPI
1042,1129,Delivered,Cash on Delivery
1043,2796,Canceled,Cash on Delivery
1044,527,Canceled,Loyalty Points
1045,4960,Canceled,UPI
1046,2498,In Transit,UPI
1047,1300,In Transit,Cash on Delivery
1048,1796,Canceled,Cash on Delivery
1049,3349,Canceled,Loyalty Points
1050,4150,Delivered,Net Banking
1051,2436,Canceled,Loyalty Points
1052,3061,In Transit,Net Banking
1053,1826,Canceled,Net Banking
1054,2753,Delivered,Cash on Delivery
1055,4570,Delivered,Net Banking
1056,4821,Canceled,UPI
1057,832,Canceled,UPI
1058,369,In Transit,Net Banking
1059,4549,In Transit,Net Banking
1060,3661,Delivered,Cash on Delivery
1061,1486,Delivered,UPI
1062,3886,Canceled,Loyalty Points
1063,1857,In Transit,UPI
1064,3906,In Transit,Cash on Delivery
1065,1819,Canceled,Net Banking
1066,2879,Canceled,Loyalty Points
1067,4458,Delivered,Loyalty Points
1068,4676,Delivered,Loyalty Points
1069,2956,In Transit,UPI
1070,203,In Transit,Net Banking
1071,4660,In Transit,Cash on Delivery
1072,4833,Delivered,Loyalty Points
1073,654,In Transit,Net Banking
1074,1376,Canceled,Loyalty Points
1075,4152,In Transit,Net Banking
1076,4290,Canceled,Loyalty Points
1077,1035,Canceled,Loyalty Points
1078,3149,Delivered,Cash on Delivery
1079,635,In Transit,Cash on Delivery
1080,3503,Delivered,Net Banking
1081,2229,In Transit,Loyalty Points
1082,3400,Delivered,UPI
1083,121,Canceled,Net Banking
1084,2040,Delivered,Net Banking
1085,362,Canceled,UPI
1086,3930,In Transit,UPI
1087,2370,In Transit,Cash on Delivery
1088,566,Canceled,Loyalty Points
1089,4848,Delivered,Loyalty Points
1090,4409,Canceled,UPI
1091,2380,Delivered,Cash on Delivery
1092,3822,Canceled,Cash on Delivery
1093,3066,In Transit,Net Banking
1094,1300,Canceled,Loyalty Points
1095,60,Canceled,Net Banking
1096,1996,Canceled,UPI
1097,4787,Delivered,Cash on Delivery
1098,1305,Delivered,UPI
1099,2310,Canceled,Net Banking
1100,1862,Delivered,Cash on Delivery
1101,3674,In Transit,UPI
1102,3696,In Transit,Loyalty Points
1103,2024,Canceled,UPI
1104,2505,Canceled,Loyalty Points
1105,3359,Canceled,Loyalty Points
1106,407,In Transit,UPI
1107,3049,Canceled,Net Banking
1108,2897,In Transit,Loyalty Points
1109,756,In Transit,Loyalty Points
1110,4616,Canceled,Cash on Delivery
1111,2158,Canceled,Cash on Delivery
1112,2714,Canceled,UPI
1113,1226,In Transit,Loyalty Points
1114,1601,Delivered,Net Banking
1115,2112,Canceled,Cash on Delivery
1116,1844,Canceled,Cash on Delivery
1117,52,Canceled,UPI
1118,1019,Delivered,Loyalty Points
1119,1213,Canceled,Net Banking
1120,3615,Delivered,UPI
1121,264,In Transit,Loyalty Points
1122,619,Delivered,Cash on Delivery
1123,2884,Delivered,Cash on Delivery
1124,3290,Delivered,Net Banking
1125,3536,Delivered,Net Banking
1126,2682,In Transit,Cash on Delivery
1127,1918,In Transit,Loyalty Points
1128,4053,Canceled,UPI
1129,4493,Delivered,UPI
1130,2300,Delivered,Cash on Delivery
1131,4500,Canceled,Cash on Delivery
1132,3075,In Transit,UPI
1133,1724,In Transit,Net Banking
1134,226,Delivered,Loyalty Points
1135,3579,Delivered,Net Banking
1136,3882,Canceled,Loyalty Points
1137,3688,Delivered,Net Banking
1138,4673,Canceled,Loyalty Points
1139,266,Canceled,Cash on Delivery
1140,1808,Canceled,Cash on Delivery
1141,4479,Delivered,Net Banking
1142,3413,In Transit,Cash on Delivery
1143,1362,In Transit,Loyalty Points
1144,2453,Delivered,Loyalty Points
1145,1375,Delivered,Cash on Delivery
1146,3615,Delivered,Net Banking
1147,2097,Delivered,Net Banking
1148,1253,Delivered,UPI
1149,2030,Canceled,Net Banking
1150,1703,In Transit,Loyalty Points
1151,4536,Canceled,Cash on Delivery
1152,3472,Canceled,Cash on Delivery
1153,4,Delivered,UPI
1154,4512,Delivered,UPI
1155,2910,Canceled,Loyalty Points
1156,1243,Delivered,Cash on Delivery
1157,3611,In Transit,Net Banking
1158,556,Canceled,UPI
1159,375,In Transit,Cash on Delivery
1160,4887,Canceled,UPI
1161,2057,Delivered,UPI
1162,2439,Delivered,Net Banking
1163,2360,Delivered,Cash on Delivery
1164,1230,In Transit,Net Banking
1165,4472,Delivered,Loyalty Points
1166,2328,Delivered,Net Banking
1167,3972,Canceled,Net Banking
1168,1261,In Transit,Loyalty Points
1169,1397,Canceled,Loyalty Points
1170,1365,Delivered,Cash on Delivery
1171,3792,In Transit,Loyalty Points
1172,2771,Canceled,UPI
1173,4948,Canceled,Cash on Delivery
1174,108,Canceled,Cash on Delivery
1175,4368,Canceled,UPI
1176,1567,Canceled,UPI
1177,1212,In Transit,Loyalty Points
1178,228,In Transit,Loyalty Points
1179,3265,Canceled,Cash on Delivery
1180,3388,Delivered,Loyalty Points
1181,3249,In Transit,Cash on Delivery
1182,2122,Delivered,Cash on Delivery
1183,1264,Canceled,Net Banking
1184,3996,Delivered,Cash on Delivery
1185,3179,Delivered,Loyalty Points
1186,407,In Transit,Loyalty Points
1187,1777,Delivered,Net Banking
1188,3200,Delivered,Cash on Delivery
1189,1902,In Transit,UPI
1190,3853,Delivered,Net Banking
1191,2646,In Transit,Net Banking
1192,1000,Delivered,Cash on Delivery
1193,4150,In Transit,Net Banking
1194,4283,Canceled,Cash on Delivery
1195,1306,Canceled,Loyalty Points
1196,1223,Delivered,Cash on Delivery
1197,4307,In Transit,UPI
1198,3957,Canceled,Loyalty Points
1199,4148,Canceled,Cash on Delivery
1200,813,In Transit,Net Banking
1201,1021,Delivered,Net Banking
1202,1353,In Transit,Cash on Delivery
1203,346,Delivered,Cash on Delivery
1204,547,Delivered,Net Banking
1205,992,In Transit,Cash on Delivery
1206,1191,Canceled,Net Banking
1207,2263,Canceled,Net Banking
1208,487,In Transit,Cash on Delivery
1209,578,Delivered,Cash on Delivery
1210,766,Canceled,Cash on Delivery
1211,2287,In Transit,Loyalty Points
1212,1467,In Transit,Net Banking
1213,437,In Transit,Net Banking
1214,4692,In Transit,Loyalty Points
1215,4693,Canceled,Cash on Delivery
1216,3568,In Transit,Loyalty Points
1217,3471,In Transit,UPI
1218,3574,In Transit,Cash on Delivery
1219,4256,Delivered,UPI
1220,1607,Canceled,UPI
1221,1152,In Transit,Loyalty Points
1222,3063,Delivered,Cash on Delivery
1223,997,Delivered,UPI
1224,2218,In Transit,UPI
1225,2724,In Transit,Net Banking
1226,2700,Canceled,Cash on Delivery
1227,2563,Delivered,Net Banking
1228,2691,In Transit,Net Banking
1229,467,Canceled,UPI
1230,835,Delivered,Cash on Delivery
1231,3009,Delivered,Cash on Delivery
1232,1654,Canceled,Net Banking
1233,14,Delivered,Loyalty Points
1234,2017,Canceled,UPI
1235,2095,In Transit,Loyalty Points
1236,555,Canceled,UPI
1237,3081,In Transit,UPI
1238,519,Delivered,Loyalty Points
1239,1101,Delivered,Cash on Delivery
1240,4744,Canceled,UPI
1241,2251,Canceled,Loyalty Points
1242,760,In Transit,Loyalty Points
1243,2582,Delivered,UPI
1244,253,In Transit,Loyalty Points
1245,3746,Canceled,Loyalty Points
1246,2230,Delivered,Cash on Delivery
1247,4269,Delivered,Loyalty Points
1248,1289,Delivered,Net Banking
1249,4366,Canceled,Net Banking
1250,771,In Transit,Cash on Delivery
1251,1856,Delivered,Net Banking
1252,1076,Delivered,Net Banking
1253,4469,Canceled,UPI
1254,2013,In Transit,Loyalty Points
1255,4635,In Transit,UPI
1256,2459,Canceled,Loyalty Points
1257,4389,In Transit,Loyalty Points
1258,1064,Canceled,Loyalty Points
1259,2244,Canceled,Net Banking
1260,317,Delivered,Cash on Delivery
1261,3095,In Transit,Loyalty Points
1262,2640,Canceled,Net Banking
1263,1714,Canceled,Loyalty Points
1264,3154,Delivered,UPI
1265,3096,Delivered,Cash on Delivery
1266,4243,In Transit,UPI
1267,1069,In Transit,Loyalty Points
1268,859,Delivered,Net Banking
1269,2255,Delivered,Loyalty Points
1270,3610,Canceled,Net Banking
1271,3228,Delivered,Cash on Delivery
1272,3485,Delivered,Loyalty Points
1273,3310,Delivered,Loyalty Points
1274,4573,Canceled,UPI
1275,1260,Delivered,UPI
1276,3489,In Transit,Net Banking
1277,3224,In Transit,Net Banking
1278,1604,In Transit,Loyalty Points
1279,1801,In Transit,Cash on Delivery
1280,3704,In Transit,Cash on Delivery
1281,863,In Transit,UPI
1282,1127,Canceled,Net Banking
1283,3052,Delivered,Cash on Delivery
1284,3042,Canceled,Loyalty Points
1285,4834,In Transit,Cash on Delivery
1286,2161,Delivered,Cash on Delivery
1287,3139,Delivered,Loyalty Points
1288,4834,In Transit,Net Banking
1289,863,In Transit,Net Banking
1290,1542,Delivered,Loyalty Points
1291,4372,In Transit,Cash on Delivery
1292,4252,In Transit,Loyalty Points
1293,3047,In Transit,UPI
1294,4242,In Transit,Net Banking
1295,2425,In Transit,Loyalty Points
1296,1754,In Transit,Cash on Delivery
1297,2693,In Transit,UPI
1298,2704,In Transit,UPI
1299,2894,Delivered,Loyalty Points
1300,856,Canceled,Net Banking
1301,3957,Canceled,Net Banking
1302,3303,Delivered,Loyalty Points
1303,1075,Delivered,Cash on Delivery
1304,2423,Canceled,UPI
1305,621,Canceled,Loyalty Points
1306,1817,In Transit,Loyalty Points
1307,2527,Delivered,Loyalty Points
1308,3380,Canceled,Cash on Delivery
1309,8,In Transit,UPI
1310,4470,Canceled,Cash on Delivery
1311,1242,In Transit,Loyalty Points
1312,4535,Delivered,Cash on Delivery
1313,2733,In Transit,Net Banking
1314,618,Canceled,Net Banking
1315,4990,In Transit,Cash on Delivery
1316,4664,Delivered,UPI
1317,724,In Transit,Loyalty Points
1318,1291,Canceled,UPI
1319,2179,In Transit,UPI
1320,3337,In Transit,UPI
1321,3166,Canceled,UPI
1322,2088,Delivered,Net Banking
1323,2723,Delivered,Loyalty Points
1324,4744,Delivered,Cash on Delivery
1325,3529,Delivered,Loyalty Points
1326,1569,In Transit,Cash on Delivery
1327,4501,Delivered,Loyalty Points
1328,608,Canceled,Cash on Delivery
1329,3375,In Transit,Cash on Delivery
1330,67,In Transit,UPI
1331,3924,In Transit,UPI
1332,4803,In Transit,UPI
1333,4505,Delivered,Cash on Delivery
1334,4826,Canceled,Cash on Delivery
1335,3868,In Transit,Loyalty Points
1336,1201,Delivered,Cash on Delivery
1337,3664,In Transit,UPI
1338,3298,In Transit,Cash on Delivery
1339,4913,Delivered,UPI
1340,94,Delivered,Cash on Delivery
1341,512,Canceled,Net Banking
1342,2677,Delivered,UPI
1343,4288,Delivered,Loyalty Points
1344,4057,Canceled,Net Banking
1345,2176,Delivered,Cash on Delivery
1346,1525,Canceled,UPI
1347,1847,In Transit,UPI
1348,4763,Delivered,Loyalty Points
1349,1426,Delivered,Cash on Delivery
1350,1211,Delivered,UPI
1351,1298,Canceled,Net Banking
1352,2647,In Transit,Loyalty Points
1353,1305,Canceled,Cash on Delivery
1354,4303,Delivered,Net Banking
1355,3330,Canceled,Net Banking
1356,3089,Delivered,Cash on Delivery
1357,4625,In Transit,Loyalty Points
1358,2308,Canceled,Loyalty Points
1359,3104,In Transit,Net Banking
1360,3141,In Transit,Cash on Delivery
1361,1665,In Transit,Net Banking
1362,3111,Delivered,Loyalty Points
1363,4538,Canceled,Loyalty Points
1364,2581,In Transit,Cash on Delivery
1365,3786,Delivered,Loyalty Points
1366,3896,In Transit,Loyalty Points
1367,4801,Canceled,Net Banking
1368,3069,In Transit,UPI
1369,936,In Transit,UPI
1370,4865,In Transit,Loyalty Points
1371,3235,Canceled,Loyalty Points
1372,477,Delivered,Loyalty Points
1373,2804,Delivered,Cash on Delivery
1374,2118,In Transit,Net Banking
1375,4322,In Transit,Cash on Delivery
1376,2917,Canceled,UPI
1377,4789,Canceled,Cash on Delivery
1378,4635,Canceled,Loyalty Points
1379,1898,In Transit,Loyalty Points
1380,4989,Delivered,Cash on Delivery
1381,1282,Delivered,Loyalty Points
1382,1106,In Transit,UPI
1383,3843,Delivered,UPI
1384,4842,Canceled,Cash on Delivery
1385,59,Delivered,Cash on Delivery
1386,4117,Canceled,UPI
1387,2459,In Transit,Loyalty Points
1388,108,Delivered,UPI
1389,718,Canceled,Net Banking
1390,4800,In Transit,Net Banking
1391,3729,In Transit,Net Banking
1392,636,Canceled,Loyalty Points
1393,1427,Canceled,Loyalty Points
1394,4347,Delivered,Net Banking
1395,1596,In Transit,Net Banking
1396,2111,Delivered,UPI
1397,862,In Transit,Net Banking
1398,1870,In Transit,Cash on Delivery
1399,2399,In Transit,Loyalty Points
1400,814,Canceled,Net Banking
1401,361,Delivered,Loyalty Points
1402,4353,Canceled,Loyalty Points
1403,4221,Canceled,UPI
1404,3533,Delivered,Loyalty Points
1405,3374,In Transit,Cash on Delivery
1406,1661,In Transit,UPI
1407,4676,In Transit,Net Banking
1408,2114,Canceled,UPI
1409,797,Delivered,Loyalty Points
1410,3951,Delivered,Net Banking
1411,1950,Delivered,Loyalty Points
1412,2016,Delivered,Cash on Delivery
1413,2290,Canceled,Loyalty Points
1414,459,In Transit,UPI
1415,965,Delivered,UPI
1416,3417,In Transit,Cash on Delivery
1417,704,In Transit,Loyalty Points
1418,935,In Transit,Loyalty Points
1419,4695,Delivered,UPI
1420,4424,Canceled,Cash on Delivery
1421,3704,Canceled,Net Banking
1422,1229,Delivered,Cash on Delivery
1423,2879,Canceled,Cash on Delivery
1424,3598,In Transit,Net Banking
1425,2590,Delivered,Loyalty Points
1426,1649,In Transit,Cash on Delivery
1427,3829,Delivered,Net Banking
1428,3388,In Transit,Net Banking
1429,1297,In Transit,UPI
1430,1284,In Transit,UPI
1431,2791,Delivered,UPI
1432,2607,Delivered,Net Banking
1433,1743,Canceled,Cash on Delivery
1434,349,In Transit,UPI
1435,3073,In Transit,UPI
1436,2678,Canceled,UPI
1437,3849,In Transit,UPI
1438,4718,Canceled,UPI
1439,88,Delivered,Cash on Delivery
1440,4277,Delivered,Cash on Delivery
